Mes - año,#,Artista,Canción,Clasificación máxima,Semanas en top,Reproducciones
2022 ABRIL,85,JHAYCO,Sensual Bebé,50,5,321536
2022 ABRIL,86,"TINI, Maria Becerra",Miénteme,9,50,321218
2022 ABRIL,87,Marcianeke,Colores,62,5,319702
2022 ABRIL,88,"Tiago PZK, LIT killah",Entre Nosotros,7,40,316688
2022 ABRIL,89,"Adan La Amenaza, Yohancito, Marcianeke, El BAI, Pailita, Yordano El Menor, Balbi El Chamako, Jairo Vera, King Savagge",Dele Cotele 3,18,21,315519
2022 ABRIL,90,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,26,23,314340
2022 ABRIL,91,"Rauw Alejandro, Mr. Naisgai",2/Catorce,5,56,310820
2022 ABRIL,92,Ak4:20,Siempre Fine,8,56,310656
2022 ABRIL,93,"Arte Elegante, Marcianeke",En las Malas y Buenas,16,32,310597
2022 ABRIL,94,Myke Towers,ALMAS GEMELAS,8,38,306474
2022 ABRIL,95,Doja Cat,Woman,33,39,305641
2022 ABRIL,96,"Mora, Sech",TUS LÁGRIMAS,96,2,305140
2022 ABRIL,97,Ak4:20,Skyline,16,69,303997
2022 ABRIL,98,"Pailita, Marcianeke, Tunechikidd",Farandulera,98,31,302678
2022 ABRIL,99,DEKKO,12x3,78,12,301332
2022 ABRIL,100,"ITHAN NY, Marcianeke",Las Naik,12,33,295570
2022 MAYO,1,"Bad Bunny, Bomba Estéreo",Ojitos Lindos,1,2,3506660
2022 MAYO,2,Bad Bunny,Moscow Mule,1,2,3155692
2022 MAYO,3,"Ak4:20, Pailita, Cris Mj",Me Arrepentí,1,8,3046165
2022 MAYO,4,"Polimá Westcoast, Pailita",ULTRA SOLO,1,14,2946860
2022 MAYO,5,"Julianno Sosa, King Savagge",Cochinae,3,4,2927463
2022 MAYO,6,"Bad Bunny, Chencho Corleone",Me Porto Bonito,5,2,2821402
2022 MAYO,7,"Bad Bunny, Rauw Alejandro",Party,7,2,2395705
2022 MAYO,8,Cris Mj,Una Noche en Medellín,1,17,2139309
2022 MAYO,9,KAROL G,PROVENZA,8,4,1970587
2022 MAYO,10,"Pailita, Cris Mj, Big Cvyu",Dime Tú,4,14,1776491
2022 MAYO,11,"Bad Bunny, JHAYCO",Tarot,8,2,1774801
2022 MAYO,12,Bad Bunny,Tití Me Preguntó,12,2,1766959
2022 MAYO,13,Bad Bunny,Un Ratito,9,2,1729179
2022 MAYO,14,"Polimá Westcoast, Young Cister, Cris Mj",SEXTIME,6,7,1600830
2022 MAYO,15,"El Jordan 23, Standly",Bailando,3,14,1565048
2022 MAYO,16,"Bad Bunny, Tony Dize",La Corriente,11,2,1482051
2022 MAYO,17,Bad Bunny,Después de la Playa,10,2,1420726
2022 MAYO,18,Bad Bunny,Efecto,17,2,1377966
2022 MAYO,19,Bad Bunny,Me Fui de Vacaciones,16,2,1324514
2022 MAYO,20,"Daddy Yankee, Bad Bunny",X ÚLTIMA VEZ,5,8,1314416
2022 MAYO,21,Bad Bunny,Yo No Soy Celoso,15,2,1250767
2022 MAYO,22,"Rauw Alejandro, Chencho Corleone",Desesperados,2,23,1202781
2022 MAYO,23,"Nio Garcia, Pailita",Yo Quiero,23,2,1173887
2022 MAYO,24,Bad Bunny,Neverita,18,2,1154351
2022 MAYO,25,Standly,Pégate,1,20,1137559
2022 MAYO,26,"Pailita, El Casti",Par de Veces,9,7,1094593
2022 MAYO,27,Bad Bunny,Un Coco,23,2,1089316
2022 MAYO,28,Bad Bunny,Dos Mil 16,21,2,1086489
2022 MAYO,29,"Becky G, KAROL G",MAMIII,2,14,1084871
2022 MAYO,30,Nickoog Clk,En El Jacuzzi,8,6,1073078
2022 MAYO,31,Harry Styles,As It Was,11,7,1039972
2022 MAYO,32,Bad Bunny,Un Verano Sin Ti,20,2,1004759
2022 MAYO,33,Bad Bunny,Aguacero,25,2,999454
2022 MAYO,34,"Bad Bunny, Buscabulla",Andrea,27,2,976163
2022 MAYO,35,"Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile",Los Malvekes,1,29,927842
2022 MAYO,36,"El Jordan 23, Big Cvyu",Noche Loca,36,3,910603
2022 MAYO,37,Bad Bunny,Enséñame a Bailar,26,2,893693
2022 MAYO,38,"Bad Bunny, The Marías",Otro Atardecer,28,2,867989
2022 MAYO,39,"Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro",Flotao,39,3,860822
2022 MAYO,40,"Mora, Sech",TUS LÁGRIMAS,22,7,827498
2022 MAYO,41,Daddy Yankee,RUMBATÓN,9,8,814723
2022 MAYO,42,El Jordan 23,Anti Rana,7,17,808185
2022 MAYO,43,Bad Bunny,Agosto,29,2,787955
2022 MAYO,44,"Standly, El Barto",Mi Gata,1,25,764480
2022 MAYO,45,"Balbi El Chamako, El BAI, Marcianeke, Pailita, Young Cister, Jairo Vera, Harry Nach, Forest, Julianno Sosa, Franco ""El Gorilla"", Cris Mj",Ponle - Remix,7,13,760880
2022 MAYO,46,"Alejo, Feid, ROBI",Pantysito,18,9,747524
2022 MAYO,47,"El Barto, El Jordan 23, Standly, Drakomafia, Yong Bryel",Flaytiando,11,20,737749
2022 MAYO,48,Standly,Bailemos Reggaeton,21,8,736581
2022 MAYO,49,Bad Bunny,El Apagón,31,2,732770
2022 MAYO,50,Anitta,Envolver,18,11,693229
2022 MAYO,51,Ryan Castro,Jordan,33,13,683778
2022 MAYO,52,"Bad Bunny, Tainy",Callaita,1,149,658906
2022 MAYO,53,"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),1,33,651792
2022 MAYO,54,Danny Ocean,Fuera del mercado,22,10,643894
2022 MAYO,55,Cris Mj,Como Te Va,13,12,640237
2022 MAYO,56,Bad Bunny,Yonaguni,1,50,633334
2022 MAYO,57,"Bizarrap, Paulo Londra","Paulo Londra: Bzrp Music Sessions, Vol. 23",11,4,626619
2022 MAYO,58,Paulo Londra,Plan A,3,9,614158
2022 MAYO,59,"Lleflight, Pablo Chill-E, Gino Mella, Julianno Sosa, El Jordan 23, King Savagge, Polimá Westcoast, Drago200, Jairo Vera, Galee Galee, Best","FULL PIOLI 2.O (feat. Julianno Sosa, El Jordan 23, King Savagge, Polima West Coast, Drago200, Jairo Vera, Galee Galee, Best)",16,10,596848
2022 MAYO,60,"Mora, Feid",LA INOCENTE,36,7,595045
2022 MAYO,61,"Blessd, Justin Quiles, Lenny Tavárez",Medallo,3,29,570991
2022 MAYO,62,"Nickoog Clk, Pailita, Simon la Letra, Standly",Phillie y Botella (Remix),17,13,567885
2022 MAYO,63,"Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48",11,21,560534
2022 MAYO,64,"La Pantera, Quevedo, Juseph, ABHIR, Bejo, Cruz Cafuné, EL IMA","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",9,15,559087
2022 MAYO,65,"Ak4:20, Brray",MARIMBA GRINGA,42,4,549039
2022 MAYO,66,Standly,Panamera,44,5,545716
2022 MAYO,67,Bad Bunny,A Tu Merced,10,116,531687
2022 MAYO,68,Zion & Lennox,Yo Voy (feat. Daddy Yankee),48,13,516118
2022 MAYO,69,"FK In The Beats, Cris Mj, El BAI",Pensandote,48,5,505917
2022 MAYO,70,C. Tangana,Demasiadas Mujeres,36,14,488655
2022 MAYO,71,"Chris Lebron, Sech, Jay Wheeler",Desde Mis Ojos - Remix,71,1,484967
2022 MAYO,72,"Pailita, El Casti, Bigcvyu",Hooka,41,22,479039
2022 MAYO,73,"Shakira, Rauw Alejandro",Te Felicito,69,4,451210
2022 MAYO,74,"Duki, De La Ghetto, Quevedo",Si Quieren Frontear,46,7,449232
2022 MAYO,75,"Bad Bunny, Daddy Yankee",La Santa,3,116,446413
2022 MAYO,76,Cris Mj,Locura y Maldad,20,31,426016
2022 MAYO,77,"Standly, Polimá Westcoast",Me Voy Contigo,34,12,424524
2022 MAYO,78,"El Jordan 23, Pipo Beatz",Ando,40,12,419114
2022 MAYO,79,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,11,38,417646
2022 MAYO,80,Young Cister,Casi Amor De Verano,5,21,411013
2022 MAYO,81,"JOSEPE EL DEMENTE, Sayian Jimmy",Morena Cachetona,7,20,404817
2022 MAYO,82,"Bad Bunny, JHAYCO",DÁKITI,1,81,403643
2022 MAYO,83,"Dímelo Flow, Dalex, Sech, Justin Quiles, Arcángel, De La Ghetto, Lenny Tavárez",Se Le Ve,25,38,392299
2022 MAYO,84,Jairo Vera,Buscandomela,66,4,390562
2022 MAYO,85,"Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole",Entre Nosotros (Remix) [con Nicki Nicole],8,20,384686
2022 MAYO,86,"Mora, Bad Bunny, Sech",Volando - Remix,3,45,377574
2022 MAYO,87,"Boza, Lunay, Lenny Tavárez, Juhn, Beéle",Ella - Remix,8,29,371778
2022 MAYO,88,"Aventura, Bad Bunny",Volví,1,42,370268
2022 MAYO,89,Paulo Londra,Chance,27,7,369494
2022 MAYO,90,"Blessd, Myke Towers, Ovy On The Drums",Tendencia Global,64,9,366476
2022 MAYO,91,Kevin Kaarl,San Lucas,91,5,358947
2022 MAYO,92,"Pablito Pesadilla, Cris Mj, Harry Nach",Baby Doll,84,3,353054
2022 MAYO,93,"Cris Mj, Gotay ""El Autentiko""",Yo No Me Olvido,56,5,346788
2022 MAYO,94,"Polimá Westcoast, Pablo Chill-E, Harry Nach, Galee Galee, ITHAN NY",MONEYMAN (feat. Galee Galee & ITHAN NY),9,24,346361
2022 MAYO,95,"Pailita, Marcianeke",Dimelo Ma,2,54,336552
2022 MAYO,96,"Julianno Sosa, Pablo Chill-E",Positivo,81,4,333377
2022 MAYO,97,Rauw Alejandro,Todo De Ti,1,52,332670
2022 MAYO,98,"Marcianeke, L-Gante",Toma,37,4,329600
2022 MAYO,99,"Bad Bunny, Mora",Una Vez,17,116,319578
2022 MAYO,100,TINI,La Triple T,100,2,317124
2022 JUNIO,1,"Bad Bunny, Chencho Corleone",Me Porto Bonito,1,6,3191510
2022 JUNIO,2,Bad Bunny,Efecto,2,6,2937902
2022 JUNIO,3,"Bad Bunny, Bomba Estéreo",Ojitos Lindos,1,6,2930313
2022 JUNIO,4,"Polimá Westcoast, Pailita",ULTRA SOLO,1,18,2889689
2022 JUNIO,5,Bad Bunny,Moscow Mule,1,6,2504199
2022 JUNIO,6,Cris Mj,Paz Mental,6,1,2212472
2022 JUNIO,7,"Ak4:20, Pailita, Cris Mj",Me Arrepentí,1,12,2128946
2022 JUNIO,8,Bad Bunny,Tití Me Preguntó,8,6,2031832
2022 JUNIO,9,"Julianno Sosa, King Savagge",Cochinae,3,8,1862060
2022 JUNIO,10,"Shakira, Rauw Alejandro",Te Felicito,10,8,1802693
2022 JUNIO,11,KAROL G,PROVENZA,8,8,1782900
2022 JUNIO,12,"Bad Bunny, Rauw Alejandro",Party,7,6,1750830
2022 JUNIO,13,Cris Mj,Una Noche en Medellín,1,21,1737531
2022 JUNIO,14,"El Jordan 23, Standly",Bailando,3,18,1496802
2022 JUNIO,15,"Bad Bunny, JHAYCO",Tarot,8,6,1490395
2022 JUNIO,16,"Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow",La Llevo Al Cielo (Ft. Ñengo Flow),12,4,1475341
2022 JUNIO,17,"Pailita, Cris Mj, Big Cvyu",Dime Tú,4,18,1373345
2022 JUNIO,18,Bad Bunny,Un Ratito,9,6,1298721
2022 JUNIO,19,"Polimá Westcoast, Young Cister, Cris Mj",SEXTIME,6,11,1262055
2022 JUNIO,20,"Bad Bunny, Tony Dize",La Corriente,11,6,1204817
2022 JUNIO,21,"Nickoog Clk, Standly",Que Se Hace,21,2,1187176
2022 JUNIO,22,"El Jordan 23, Big Cvyu",Si Sako La 40,22,3,1139801
2022 JUNIO,23,Bad Bunny,Después de la Playa,10,6,1100441
2022 JUNIO,24,"Rauw Alejandro, Chencho Corleone",Desesperados,2,27,1084169
2022 JUNIO,25,"El Jordan 23, Big Cvyu",Noche Loca,25,7,1036715
2022 JUNIO,26,"Becky G, KAROL G",MAMIII,2,18,1021046
2022 JUNIO,27,"Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro",Flotao,27,7,1019045
2022 JUNIO,28,Standly,Pégate,1,24,1007332
2022 JUNIO,29,El Jordan 23,Anti Rana,7,21,976276
2022 JUNIO,30,"Pailita, El Casti",Par de Veces,9,11,928311
2022 JUNIO,31,Harry Styles,As It Was,11,11,920415
2022 JUNIO,32,Bad Bunny,Yo No Soy Celoso,15,6,873407
2022 JUNIO,33,"Nio Garcia, Pailita",Yo Quiero,23,6,873077
2022 JUNIO,34,Bad Bunny,Aguacero,25,6,857409
2022 JUNIO,35,Bad Bunny,Neverita,18,6,850172
2022 JUNIO,36,"Daddy Yankee, Bad Bunny",X ÚLTIMA VEZ,5,12,848555
2022 JUNIO,37,Bad Bunny,Me Fui de Vacaciones,16,6,841884
2022 JUNIO,38,Kate Bush,Running Up That Hill (A Deal With God),32,3,824322
2022 JUNIO,39,"Bad Bunny, Buscabulla",Andrea,27,6,798153
2022 JUNIO,40,Standly,Panamera,40,9,786712
2022 JUNIO,41,Nickoog Clk,En El Jacuzzi,8,10,785096
2022 JUNIO,42,Bad Bunny,Un Coco,23,6,759839
2022 JUNIO,43,Pailita,Más de una Vez,43,2,743496
2022 JUNIO,44,"Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile",Los Malvekes,1,33,729597
2022 JUNIO,45,Standly,Bailemos Reggaeton,21,12,722912
2022 JUNIO,46,Bad Bunny,Dos Mil 16,21,6,719000
2022 JUNIO,47,Ryan Castro,Jordan,33,17,711734
2022 JUNIO,48,"Nickoog Clk, Pailita, Simon la Letra, Standly",Phillie y Botella (Remix),17,17,695796
2022 JUNIO,49,"El Barto, El Jordan 23, Standly, Drakomafia, Yong Bryel",Flaytiando,11,24,681560
2022 JUNIO,50,"Standly, El Barto",Mi Gata,1,29,658683
2022 JUNIO,51,Bad Bunny,Un Verano Sin Ti,20,6,636086
2022 JUNIO,52,Bad Bunny,Enséñame a Bailar,26,6,592646
2022 JUNIO,53,"Alejo, Feid, ROBI",Pantysito,18,13,588435
2022 JUNIO,54,"El Jordan 23, Pipo Beatz",Ando,40,16,583180
2022 JUNIO,55,Cris Mj,Como Te Va,13,16,576455
2022 JUNIO,56,"Mora, Sech",TUS LÁGRIMAS,22,11,559787
2022 JUNIO,57,"Mora, Feid",LA INOCENTE,36,11,559630
2022 JUNIO,58,"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),1,37,555709
2022 JUNIO,59,"Bad Bunny, The Marías",Otro Atardecer,28,6,554773
2022 JUNIO,60,Daddy Yankee,RUMBATÓN,9,12,553765
2022 JUNIO,61,"Tiago PZK, Ozuna",Nos Comemos (feat. Ozuna),59,2,552080
2022 JUNIO,62,Bad Bunny,Yonaguni,1,54,542464
2022 JUNIO,63,"Balbi El Chamako, El BAI, Marcianeke, Pailita, Young Cister, Jairo Vera, Harry Nach, Forest, Julianno Sosa, Franco ""El Gorilla"", Cris Mj",Ponle - Remix,7,17,539479
2022 JUNIO,64,"Lleflight, Pablo Chill-E, Gino Mella, Julianno Sosa, El Jordan 23, King Savagge, Polimá Westcoast, Drago200, Jairo Vera, Galee Galee, Best","FULL PIOLI 2.O (feat. Julianno Sosa, El Jordan 23, King Savagge, Polima West Coast, Drago200, Jairo Vera, Galee Galee, Best)",16,14,537251
2022 JUNIO,65,Duki,Antes de Perderte,65,2,529414
2022 JUNIO,66,Danny Ocean,Fuera del mercado,22,14,519154
2022 JUNIO,67,Anitta,Envolver,18,15,514023
2022 JUNIO,68,"Chris Lebron, Sech, Jay Wheeler",Desde Mis Ojos - Remix,50,5,513563
2022 JUNIO,69,Bad Bunny,Agosto,29,6,503321
2022 JUNIO,70,"Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48",11,25,498702
2022 JUNIO,71,"Bizarrap, Villano Antillano","Villano Antillano: Bzrp Music Sessions, Vol. 51",71,1,496002
2022 JUNIO,72,"Bad Bunny, Tainy",Callaita,1,153,475407
2022 JUNIO,73,Bad Bunny,A Tu Merced,10,120,464041
2022 JUNIO,74,"Standly, Polimá Westcoast",Me Voy Contigo,34,16,447412
2022 JUNIO,75,Zion & Lennox,Yo Voy (feat. Daddy Yankee),48,17,444369
2022 JUNIO,76,"La Pantera, Quevedo, Juseph, ABHIR, Bejo, Cruz Cafuné, EL IMA","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",9,19,441731
2022 JUNIO,77,Cris Mj,Locura y Maldad,20,35,438201
2022 JUNIO,78,"Pailita, El Casti, Bigcvyu",Hooka,41,26,436433
2022 JUNIO,79,Bad Bunny,El Apagón,31,6,433300
2022 JUNIO,80,"Ak4:20, Brray",MARIMBA GRINGA,42,8,428599
2022 JUNIO,81,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,11,42,419228
2022 JUNIO,82,"Blessd, Justin Quiles, Lenny Tavárez",Medallo,3,33,418281
2022 JUNIO,83,Marcianeke,Calle y Pistola,83,1,410388
2022 JUNIO,84,Feid,Ferxxo 100,84,2,392810
2022 JUNIO,85,"Bad Bunny, Daddy Yankee",La Santa,3,120,390133
2022 JUNIO,86,BTS,Yet To Come,86,1,388523
2022 JUNIO,87,C. Tangana,Demasiadas Mujeres,36,18,372597
2022 JUNIO,88,"JOSEPE EL DEMENTE, Sayian Jimmy",Morena Cachetona,7,24,371694
2022 JUNIO,89,"Standly, Jon Z",Tarzan de la Selva,89,1,370827
2022 JUNIO,90,"Calvin Harris, Dua Lipa",One Kiss (with Dua Lipa),35,79,367425
2022 JUNIO,91,BTS,Run BTS,91,1,362686
2022 JUNIO,92,Marcianeke,Ponte Pa Mí,76,4,359170
2022 JUNIO,93,Paulo Londra,Plan A,3,13,356671
2022 JUNIO,94,"Aventura, Bad Bunny",Volví,1,46,356058
2022 JUNIO,95,"Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole",Entre Nosotros (Remix) [con Nicki Nicole],8,24,355363
2022 JUNIO,96,Maria Becerra,OJALÁ,96,2,347199
2022 JUNIO,97,"Gino Mella, Jairo Vera, Big Cvyu",PALOMA,97,5,346287
2022 JUNIO,98,"Maluma, Chencho Corleone",Nos Comemos Vivos,98,1,344796
2022 JUNIO,99,Morat,No Se Va,99,11,337795
2022 JUNIO,100,"Mora, Bad Bunny, Sech",Volando - Remix,3,49,335906
2022 JULIO,1,"Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto",ULTRA SOLO REMIX,1,4,2915892
2022 JULIO,2,"Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52",2,2,2818454
2022 JULIO,3,"Bad Bunny, Chencho Corleone",Me Porto Bonito,1,10,2592185
2022 JULIO,4,Bad Bunny,Efecto,2,10,2554420
2022 JULIO,5,Young Cister,LA TERAPIA,2,2,2388574
2022 JULIO,6,Bad Bunny,Moscow Mule,1,10,2152973
2022 JULIO,7,"Bad Bunny, Bomba Estéreo",Ojitos Lindos,1,10,2119575
2022 JULIO,8,Bad Bunny,Tití Me Preguntó,6,10,1772734
2022 JULIO,9,"Ak4:20, Pailita, Cris Mj",Me Arrepentí,1,16,1570396
2022 JULIO,10,"Polimá Westcoast, Pailita",ULTRA SOLO,1,22,1341317
2022 JULIO,11,"Julianno Sosa, King Savagge",Cochinae,3,12,1318953
2022 JULIO,12,KAROL G,PROVENZA,8,12,1312879
2022 JULIO,13,"Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow",La Llevo Al Cielo (Ft. Ñengo Flow),12,8,1307569
2022 JULIO,14,Cris Mj,Una Noche en Medellín,1,25,1291534
2022 JULIO,15,"Bad Bunny, JHAYCO",Tarot,8,10,1265437
2022 JULIO,16,"Shakira, Rauw Alejandro",Te Felicito,10,12,1195456
2022 JULIO,17,"Bad Bunny, Rauw Alejandro",Party,7,10,1194557
2022 JULIO,18,"El Jordan 23, Standly",Bailando,3,22,1182914
2022 JULIO,19,"Bad Bunny, Tony Dize",La Corriente,11,10,1079317
2022 JULIO,20,"Polimá Westcoast, Young Cister, Cris Mj",SEXTIME,6,15,988599
2022 JULIO,21,Cris Mj,Paz Mental,6,5,981800
2022 JULIO,22,"Pailita, Cris Mj, Big Cvyu",Dime Tú,4,22,977989
2022 JULIO,23,Bad Bunny,Un Ratito,9,10,939404
2022 JULIO,24,Standly,Panamera,23,13,927641
2022 JULIO,25,Feid,Normal,25,1,882869
2022 JULIO,26,"Rauw Alejandro, Chencho Corleone",Desesperados,2,31,872829
2022 JULIO,27,"El Jordan 23, Big Cvyu",Si Sako La 40,22,7,869175
2022 JULIO,28,Kate Bush,Running Up That Hill (A Deal With God),26,7,839785
2022 JULIO,29,"Nickoog Clk, Standly",Que Se Hace,21,6,826069
2022 JULIO,30,"Becky G, KAROL G",MAMIII,2,22,821620
2022 JULIO,31,Standly,Pégate,1,28,821489
2022 JULIO,32,"Mora, Feid",LA INOCENTE,32,15,821194
2022 JULIO,33,"El Jordan 23, Big Cvyu",Noche Loca,25,11,771953
2022 JULIO,34,El Jordan 23,Anti Rana,7,25,767012
2022 JULIO,35,"Standly, Yilberking",Tequila y Limón,35,1,763285
2022 JULIO,36,"Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro",Flotao,26,11,758359
2022 JULIO,37,Bad Bunny,Después de la Playa,10,10,751634
2022 JULIO,38,Harry Styles,As It Was,11,15,737362
2022 JULIO,39,"Pailita, El Casti",Par de Veces,9,15,704488
2022 JULIO,40,Bad Bunny,Neverita,18,10,667202
2022 JULIO,41,"Bad Bunny, Buscabulla",Andrea,27,10,642423
2022 JULIO,42,"Daddy Yankee, Bad Bunny",X ÚLTIMA VEZ,5,16,631605
2022 JULIO,43,Bad Bunny,Me Fui de Vacaciones,16,10,621531
2022 JULIO,44,"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),1,41,619725
2022 JULIO,45,"Tunechikidd, Pailita, Marcianeke, Nickoog Clk, Criss J.",Sin Miedo,37,3,618546
2022 JULIO,46,"Nio Garcia, Pailita",Yo Quiero,23,10,615367
2022 JULIO,47,Bad Bunny,Un Coco,23,10,604355
2022 JULIO,48,"El Jordan 23, Pipo Beatz",Ando,40,20,591012
2022 JULIO,49,Bad Bunny,Yo No Soy Celoso,15,10,589200
2022 JULIO,50,"Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile",Los Malvekes,1,37,588409
2022 JULIO,51,Bad Bunny,Aguacero,25,10,562865
2022 JULIO,52,"Bizarrap, Villano Antillano","Villano Antillano: Bzrp Music Sessions, Vol. 51",52,5,550850
2022 JULIO,53,Bad Bunny,Yonaguni,1,58,529875
2022 JULIO,54,Bad Bunny,Dos Mil 16,21,10,516982
2022 JULIO,55,"Gino Mella, King Savagge, Best",TAY PAPO,55,3,515694
2022 JULIO,56,"Standly, El Barto",Mi Gata,1,33,510759
2022 JULIO,57,"El Barto, El Jordan 23, Standly, Drakomafia, Yong Bryel",Flaytiando,11,28,508743
2022 JULIO,58,Nickoog Clk,En El Jacuzzi,8,14,508477
2022 JULIO,59,"Nickoog Clk, Pailita, Simon la Letra, Standly",Phillie y Botella (Remix),17,21,507158
2022 JULIO,60,Standly,Bailemos Reggaeton,21,16,494961
2022 JULIO,61,"Alejo, Feid, ROBI",Pantysito,18,17,489275
2022 JULIO,62,"Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48",11,29,473883
2022 JULIO,63,"La Pantera, Quevedo, Juseph, ABHIR, Bejo, Cruz Cafuné, EL IMA","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",9,23,457507
2022 JULIO,64,Bad Bunny,A Tu Merced,10,124,456834
2022 JULIO,65,Feid,Ferxxo 100,65,6,444840
2022 JULIO,66,"NATTI NATASHA, Daddy Yankee, Wisin & Yandel",Mayor Que Usted,66,4,442468
2022 JULIO,67,"El Jordan 23, Endo",Los Dueños Del Malianteo,36,4,441653
2022 JULIO,68,Pailita,Más de una Vez,40,6,441360
2022 JULIO,69,"Mora, Sech",TUS LÁGRIMAS,22,15,436800
2022 JULIO,70,Zion & Lennox,Yo Voy (feat. Daddy Yankee),48,21,433822
2022 JULIO,71,Joji,Glimpse of Us,46,5,427928
2022 JULIO,72,Bad Bunny,Un Verano Sin Ti,20,10,425681
2022 JULIO,73,Cris Mj,Como Te Va,13,20,415973
2022 JULIO,74,Bad Bunny,Enséñame a Bailar,26,10,414665
2022 JULIO,75,Manuel Turizo,La Bachata,75,3,410862
2022 JULIO,76,Lasso,Ojos Marrones,76,3,409961
2022 JULIO,77,"Bad Bunny, The Marías",Otro Atardecer,28,10,405499
2022 JULIO,78,"Balbi El Chamako, El BAI, Marcianeke, Pailita, Young Cister, Jairo Vera, Harry Nach, Forest, Julianno Sosa, Franco ""El Gorilla"", Cris Mj",Ponle - Remix,7,21,404097
2022 JULIO,79,Ryan Castro,Jordan,33,21,397096
2022 JULIO,80,"Maluma, Chencho Corleone",Nos Comemos Vivos,72,5,394136
2022 JULIO,81,"Chris Lebron, Sech, Jay Wheeler",Desde Mis Ojos - Remix,50,9,393684
2022 JULIO,82,"Lleflight, Pablo Chill-E, Gino Mella, Julianno Sosa, El Jordan 23, King Savagge, Polimá Westcoast, Drago200, Jairo Vera, Galee Galee, Best","FULL PIOLI 2.O (feat. Julianno Sosa, El Jordan 23, King Savagge, Polima West Coast, Drago200, Jairo Vera, Galee Galee, Best)",16,18,393145
2022 JULIO,83,"Bad Bunny, Tainy",Callaita,1,157,389662
2022 JULIO,84,"El Jordan 23, Big Cvyu",Metele Con Candela,62,3,384353
2022 JULIO,85,"Tiago PZK, Ozuna",Nos Comemos (feat. Ozuna),59,6,379213
2022 JULIO,86,Cris Mj,Locura y Maldad,20,39,378751
2022 JULIO,87,Anitta,Envolver,18,19,372384
2022 JULIO,88,Metallica,Master Of Puppets,88,2,371075
2022 JULIO,89,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,11,46,370444
2022 JULIO,90,Danny Ocean,Fuera del mercado,22,18,366207
2022 JULIO,91,Duki,Antes de Perderte,58,6,363682
2022 JULIO,92,Bad Bunny,Agosto,29,10,361172
2022 JULIO,93,"Blessd, Justin Quiles, Lenny Tavárez",Medallo,3,37,351023
2022 JULIO,94,"Standly, Polimá Westcoast",Me Voy Contigo,34,20,350116
2022 JULIO,95,Daddy Yankee,RUMBATÓN,9,16,347418
2022 JULIO,96,"Pailita, El Casti, Bigcvyu",Hooka,41,30,346842
2022 JULIO,97,"Bad Bunny, Daddy Yankee",La Santa,3,124,337634
2022 JULIO,98,Morat,No Se Va,98,15,324115
2022 JULIO,99,Nickoog Clk,Por Ella,99,2,320509
2022 JULIO,100,"Bad Bunny, JHAYCO",DÁKITI,1,89,319232
2022 AGOSTO,1,"Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52",1,7,3775211
2022 AGOSTO,2,"Stars Music Chile, Cris Mj, Standly",Marisola,2,4,3538551
2022 AGOSTO,3,"Pailita, Young Cister",Caminemos de la Mano,3,1,2771478
2022 AGOSTO,4,"Bad Bunny, Chencho Corleone",Me Porto Bonito,1,15,2386583
2022 AGOSTO,5,Bad Bunny,Efecto,2,15,2342298
2022 AGOSTO,6,"Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto",ULTRA SOLO REMIX,1,9,2052152
